runtime_days,infected,reinfected,long_covid_cases,min_productivity,param_name,param_value,run,agents,backend
40,5,0,0,99.96000000000001,covid_spread_chance_pct,2,0,10000,gpu
51,40,0,7,99.81,covid_spread_chance_pct,2,1,10000,gpu
40,5,0,0,99.97,covid_spread_chance_pct,2,2,10000,gpu
40,5,0,0,99.97,covid_spread_chance_pct,2,3,10000,gpu
42,7,0,0,99.95,covid_spread_chance_pct,2,4,10000,gpu
46,8,0,0,99.97,covid_spread_chance_pct,2,5,10000,gpu
46,13,0,1,99.92999999999999,covid_spread_chance_pct,2,6,10000,gpu
65,56,0,1,99.674666223526,covid_spread_chance_pct,2,7,10000,gpu
44,8,0,0,99.92,covid_spread_chance_pct,2,8,10000,gpu
43,8,0,3,99.96000000000001,covid_spread_chance_pct,2,9,10000,gpu
40,5,0,0,99.96000000000001,covid_spread_chance_pct,2,10,10000,gpu
49,10,0,0,99.96000000000001,covid_spread_chance_pct,2,11,10000,gpu
50,11,0,2,99.97339198589324,covid_spread_chance_pct,2,12,10000,gpu
44,7,0,1,99.9674638080597,covid_spread_chance_pct,2,13,10000,gpu
50,20,0,3,99.91,covid_spread_chance_pct,2,14,10000,gpu
40,5,0,0,99.99,covid_spread_chance_pct,2,15,10000,gpu
44,7,0,2,99.96000000000001,covid_spread_chance_pct,2,16,10000,gpu
42,7,0,0,99.95,covid_spread_chance_pct,2,17,10000,gpu
55,21,0,1,99.9,covid_spread_chance_pct,2,18,10000,gpu
42,7,0,0,99.95,covid_spread_chance_pct,2,19,10000,gpu
43,9,0,1,99.92999999999999,covid_spread_chance_pct,2,20,10000,gpu
46,9,0,1,99.96508047878743,covid_spread_chance_pct,2,21,10000,gpu
47,12,0,2,99.91,covid_spread_chance_pct,2,22,10000,gpu
42,7,0,0,99.96000000000001,covid_spread_chance_pct,2,23,10000,gpu
54,26,0,2,99.83999999999999,covid_spread_chance_pct,2,24,10000,gpu
47,15,0,1,99.93312320113182,covid_spread_chance_pct,2,25,10000,gpu
44,8,0,1,99.94,covid_spread_chance_pct,2,26,10000,gpu
44,9,0,0,99.92999999999999,covid_spread_chance_pct,2,27,10000,gpu
73,79,0,10,99.8412683582306,covid_spread_chance_pct,2,28,10000,gpu
46,10,0,0,99.97,covid_spread_chance_pct,2,29,10000,gpu
41,6,0,1,99.98,covid_spread_chance_pct,2,30,10000,gpu
53,16,0,1,99.89,covid_spread_chance_pct,2,31,10000,gpu
41,6,0,0,99.97,covid_spread_chance_pct,2,32,10000,gpu
56,25,0,1,99.92335973441601,covid_spread_chance_pct,2,33,10000,gpu
40,5,0,1,99.97,covid_spread_chance_pct,2,34,10000,gpu
52,15,0,1,99.89,covid_spread_chance_pct,2,35,10000,gpu
55,30,0,0,99.77000000000001,covid_spread_chance_pct,2,36,10000,gpu
49,15,0,1,99.92,covid_spread_chance_pct,2,37,10000,gpu
45,13,0,2,99.93381958723069,covid_spread_chance_pct,2,38,10000,gpu
41,6,0,0,99.98,covid_spread_chance_pct,2,39,10000,gpu
49,23,0,5,99.9,covid_spread_chance_pct,2,40,10000,gpu
50,9,0,0,99.93613302916289,covid_spread_chance_pct,2,41,10000,gpu
43,9,0,1,99.96000000000001,covid_spread_chance_pct,2,42,10000,gpu
41,6,0,0,99.96000000000001,covid_spread_chance_pct,2,43,10000,gpu
40,5,0,1,99.95407580554485,covid_spread_chance_pct,2,44,10000,gpu
45,11,0,1,99.94,covid_spread_chance_pct,2,45,10000,gpu
48,22,0,0,99.82,covid_spread_chance_pct,2,46,10000,gpu
40,5,0,0,99.96000000000001,covid_spread_chance_pct,2,47,10000,gpu
41,6,0,0,99.97,covid_spread_chance_pct,2,48,10000,gpu
44,9,0,1,99.97,covid_spread_chance_pct,2,49,10000,gpu
40,5,0,0,99.96000000000001,covid_spread_chance_pct,5,0,10000,gpu
81,364,0,21,98.32333795547486,covid_spread_chance_pct,5,1,10000,gpu
79,162,0,13,99.44960895538331,covid_spread_chance_pct,5,2,10000,gpu
54,36,0,0,99.83,covid_spread_chance_pct,5,3,10000,gpu
43,8,0,0,99.95,covid_spread_chance_pct,5,4,10000,gpu
50,20,0,0,99.97,covid_spread_chance_pct,5,5,10000,gpu
50,23,0,4,99.88,covid_spread_chance_pct,5,6,10000,gpu
233,2825,503,141,84.80450378417969,covid_spread_chance_pct,5,7,10000,gpu
86,192,0,12,98.92462922096253,covid_spread_chance_pct,5,8,10000,gpu
51,27,0,2,99.91,covid_spread_chance_pct,5,9,10000,gpu
48,9,0,0,99.96000000000001,covid_spread_chance_pct,5,10,10000,gpu
69,41,0,1,99.90687243282795,covid_spread_chance_pct,5,11,10000,gpu
139,1792,101,184,92.38605712890624,covid_spread_chance_pct,5,12,10000,gpu
43,9,0,0,99.96000000000001,covid_spread_chance_pct,5,13,10000,gpu
103,299,3,16,98.30938287258148,covid_spread_chance_pct,5,14,10000,gpu
89,84,0,6,99.67352460861207,covid_spread_chance_pct,5,15,10000,gpu
60,93,0,8,99.72999999999999,covid_spread_chance_pct,5,16,10000,gpu
43,10,0,0,99.92999999999999,covid_spread_chance_pct,5,17,10000,gpu
64,92,0,5,99.64,covid_spread_chance_pct,5,18,10000,gpu
48,13,0,0,99.92,covid_spread_chance_pct,5,19,10000,gpu
103,232,0,17,98.89860663414002,covid_spread_chance_pct,5,20,10000,gpu
87,141,0,10,99.49710161685944,covid_spread_chance_pct,5,21,10000,gpu
205,2409,251,171,89.8061727142334,covid_spread_chance_pct,5,22,10000,gpu
58,18,0,0,99.88,covid_spread_chance_pct,5,23,10000,gpu
94,449,0,26,98.18716957092285,covid_spread_chance_pct,5,24,10000,gpu
68,105,0,5,99.49501034975053,covid_spread_chance_pct,5,25,10000,gpu
44,10,0,2,99.92,covid_spread_chance_pct,5,26,10000,gpu
100,178,0,11,99.16350512742996,covid_spread_chance_pct,5,27,10000,gpu
249,3681,966,179,80.4654948425293,covid_spread_chance_pct,5,28,10000,gpu
56,38,0,2,99.83999999999999,covid_spread_chance_pct,5,29,10000,gpu
51,14,0,2,99.94,covid_spread_chance_pct,5,30,10000,gpu
88,486,0,39,97.44650619506837,covid_spread_chance_pct,5,31,10000,gpu
120,461,7,37,98.27299325942992,covid_spread_chance_pct,5,32,10000,gpu
225,4248,1244,305,81.52296813964843,covid_spread_chance_pct,5,33,10000,gpu
40,5,0,1,99.97,covid_spread_chance_pct,5,34,10000,gpu
122,472,8,23,97.85239826202393,covid_spread_chance_pct,5,35,10000,gpu
58,81,0,1,99.49,covid_spread_chance_pct,5,36,10000,gpu
196,1508,94,74,93.00429767608642,covid_spread_chance_pct,5,37,10000,gpu
227,3328,689,238,82.15401809692383,covid_spread_chance_pct,5,38,10000,gpu
45,10,0,0,99.94,covid_spread_chance_pct,5,39,10000,gpu
62,82,0,9,99.61288974761963,covid_spread_chance_pct,5,40,10000,gpu
72,39,0,5,99.80613302916288,covid_spread_chance_pct,5,41,10000,gpu
97,211,0,18,99.11045568466187,covid_spread_chance_pct,5,42,10000,gpu
56,23,0,0,99.92,covid_spread_chance_pct,5,43,10000,gpu
47,9,0,1,99.94407580554486,covid_spread_chance_pct,5,44,10000,gpu
80,263,0,18,99.03444917678833,covid_spread_chance_pct,5,45,10000,gpu
95,469,0,30,97.30494504928589,covid_spread_chance_pct,5,46,10000,gpu
79,78,0,3,99.8,covid_spread_chance_pct,5,47,10000,gpu
98,465,0,37,97.77191624641418,covid_spread_chance_pct,5,48,10000,gpu
56,32,0,2,99.8853096216917,covid_spread_chance_pct,5,49,10000,gpu
247,8365,10923,913,55.17100402832031,covid_spread_chance_pct,10,0,10000,gpu
98,5931,6,353,74.10324523925782,covid_spread_chance_pct,10,1,10000,gpu
89,5575,0,289,75.68251266479493,covid_spread_chance_pct,10,2,10000,gpu
218,8095,9122,697,56.20142700195312,covid_spread_chance_pct,10,3,10000,gpu
45,15,0,1,99.91,covid_spread_chance_pct,10,4,10000,gpu
86,6010,0,492,70.01083724975585,covid_spread_chance_pct,10,5,10000,gpu
168,7515,4294,632,62.43429794311523,covid_spread_chance_pct,10,6,10000,gpu
93,5882,0,430,71.3865771484375,covid_spread_chance_pct,10,7,10000,gpu
86,5735,1,333,73.55191635131835,covid_spread_chance_pct,10,8,10000,gpu
216,8056,9080,749,55.02763977050782,covid_spread_chance_pct,10,9,10000,gpu
169,7520,4330,512,60.787714538574214,covid_spread_chance_pct,10,10,10000,gpu
97,5648,12,326,74.91318298339844,covid_spread_chance_pct,10,11,10000,gpu
97,5985,22,532,73.26829681396485,covid_spread_chance_pct,10,12,10000,gpu
186,7081,3597,385,67.58111236572266,covid_spread_chance_pct,10,13,10000,gpu
88,5549,0,363,74.54738098144531,covid_spread_chance_pct,10,14,10000,gpu
226,8318,9752,754,55.47544921875001,covid_spread_chance_pct,10,15,10000,gpu
99,5933,9,282,74.38384506225586,covid_spread_chance_pct,10,16,10000,gpu
213,8384,9782,772,54.32904357910155,covid_spread_chance_pct,10,17,10000,gpu
108,5408,26,336,74.38162841796874,covid_spread_chance_pct,10,18,10000,gpu
239,7874,8389,788,57.9044923400879,covid_spread_chance_pct,10,19,10000,gpu
101,5631,6,372,72.63439270019532,covid_spread_chance_pct,10,20,10000,gpu
170,6528,2920,430,68.45886352539063,covid_spread_chance_pct,10,21,10000,gpu
86,5945,0,390,70.37231613159179,covid_spread_chance_pct,10,22,10000,gpu
96,5979,3,448,71.62865081787109,covid_spread_chance_pct,10,23,10000,gpu
89,5827,6,369,70.98125793457031,covid_spread_chance_pct,10,24,10000,gpu
154,7460,4217,592,63.27735153198242,covid_spread_chance_pct,10,25,10000,gpu
221,8110,8707,712,57.18086380004883,covid_spread_chance_pct,10,26,10000,gpu
94,5632,9,341,73.41082473754884,covid_spread_chance_pct,10,27,10000,gpu
85,5873,0,336,75.0174282836914,covid_spread_chance_pct,10,28,10000,gpu
112,5519,82,203,74.90816612243653,covid_spread_chance_pct,10,29,10000,gpu
98,5272,3,280,75.37779403686523,covid_spread_chance_pct,10,30,10000,gpu
244,8285,9683,704,53.22437149047852,covid_spread_chance_pct,10,31,10000,gpu
88,5339,0,394,76.8447804260254,covid_spread_chance_pct,10,32,10000,gpu
91,6053,2,505,73.37623718261719,covid_spread_chance_pct,10,33,10000,gpu
231,8210,8974,782,58.4791925048828,covid_spread_chance_pct,10,34,10000,gpu
212,7982,8322,548,58.50690353393555,covid_spread_chance_pct,10,35,10000,gpu
89,5942,0,245,73.1785905456543,covid_spread_chance_pct,10,36,10000,gpu
94,5531,2,324,77.00866775512696,covid_spread_chance_pct,10,37,10000,gpu
90,6072,0,338,71.49876586914063,covid_spread_chance_pct,10,38,10000,gpu
98,5838,7,410,72.34284133911133,covid_spread_chance_pct,10,39,10000,gpu
93,5821,3,401,74.97443725585937,covid_spread_chance_pct,10,40,10000,gpu
220,7803,8129,793,59.174634094238286,covid_spread_chance_pct,10,41,10000,gpu
107,5255,24,363,75.76888977050783,covid_spread_chance_pct,10,42,10000,gpu
243,7872,8323,576,59.75103576660157,covid_spread_chance_pct,10,43,10000,gpu
93,6401,5,360,71.74061218261718,covid_spread_chance_pct,10,44,10000,gpu
82,5601,0,384,78.06758422851563,covid_spread_chance_pct,10,45,10000,gpu
149,7152,3745,613,64.8467300415039,covid_spread_chance_pct,10,46,10000,gpu
95,5772,4,345,77.70487121582032,covid_spread_chance_pct,10,47,10000,gpu
90,5464,0,367,73.91535003662109,covid_spread_chance_pct,10,48,10000,gpu
100,5697,8,292,76.66672912597656,covid_spread_chance_pct,10,49,10000,gpu
71,8201,0,568,61.6,covid_spread_chance_pct,20,0,10000,gpu
68,8081,0,561,62.74999999999999,covid_spread_chance_pct,20,1,10000,gpu
72,8079,0,485,61.75999999999999,covid_spread_chance_pct,20,2,10000,gpu
73,8113,0,508,61.55,covid_spread_chance_pct,20,3,10000,gpu
67,8101,0,474,63.84000000000001,covid_spread_chance_pct,20,4,10000,gpu
72,8215,0,621,60.650000000000006,covid_spread_chance_pct,20,5,10000,gpu
70,8027,0,539,63.14999999999999,covid_spread_chance_pct,20,6,10000,gpu
67,8151,0,579,61.57,covid_spread_chance_pct,20,7,10000,gpu
69,8087,0,537,62.79,covid_spread_chance_pct,20,8,10000,gpu
76,8071,0,546,63.03000000000001,covid_spread_chance_pct,20,9,10000,gpu
69,8072,0,484,61.91,covid_spread_chance_pct,20,10,10000,gpu
69,8086,0,498,61.230000000000004,covid_spread_chance_pct,20,11,10000,gpu
72,8220,0,617,62.01,covid_spread_chance_pct,20,12,10000,gpu
75,7916,0,396,64.8,covid_spread_chance_pct,20,13,10000,gpu
73,8061,0,509,61.68,covid_spread_chance_pct,20,14,10000,gpu
66,8197,0,487,62.230000000000004,covid_spread_chance_pct,20,15,10000,gpu
67,8157,0,476,62.79,covid_spread_chance_pct,20,16,10000,gpu
71,8124,0,535,62.93,covid_spread_chance_pct,20,17,10000,gpu
67,8124,0,548,59.98,covid_spread_chance_pct,20,18,10000,gpu
70,8010,0,575,61.77,covid_spread_chance_pct,20,19,10000,gpu
74,8083,0,481,60.43000000000001,covid_spread_chance_pct,20,20,10000,gpu
74,7980,0,504,62.470000000000006,covid_spread_chance_pct,20,21,10000,gpu
71,8173,0,529,59.9,covid_spread_chance_pct,20,22,10000,gpu
73,8196,0,580,61.96999999999999,covid_spread_chance_pct,20,23,10000,gpu
68,8150,0,526,61.11,covid_spread_chance_pct,20,24,10000,gpu
69,8046,0,464,62.36999999999999,covid_spread_chance_pct,20,25,10000,gpu
71,8084,0,520,63.36999999999999,covid_spread_chance_pct,20,26,10000,gpu
74,8184,0,506,61.18,covid_spread_chance_pct,20,27,10000,gpu
71,8149,0,516,62.12,covid_spread_chance_pct,20,28,10000,gpu
72,8037,0,375,62.53999999999999,covid_spread_chance_pct,20,29,10000,gpu
76,7971,0,469,63.629999999999995,covid_spread_chance_pct,20,30,10000,gpu
72,8090,0,605,62.79,covid_spread_chance_pct,20,31,10000,gpu
69,7991,0,490,62.559999999999995,covid_spread_chance_pct,20,32,10000,gpu
70,8279,0,687,62.09,covid_spread_chance_pct,20,33,10000,gpu
69,8156,0,537,62.12,covid_spread_chance_pct,20,34,10000,gpu
70,8052,0,512,62.46000000000001,covid_spread_chance_pct,20,35,10000,gpu
69,8132,0,475,61.75999999999999,covid_spread_chance_pct,20,36,10000,gpu
71,8045,0,486,63.1,covid_spread_chance_pct,20,37,10000,gpu
68,8215,0,568,61.4,covid_spread_chance_pct,20,38,10000,gpu
72,8121,0,508,61.77,covid_spread_chance_pct,20,39,10000,gpu
67,8056,0,563,63.14999999999999,covid_spread_chance_pct,20,40,10000,gpu
75,7937,0,570,64.55,covid_spread_chance_pct,20,41,10000,gpu
70,7975,0,530,63.260000000000005,covid_spread_chance_pct,20,42,10000,gpu
67,8032,0,475,62.88,covid_spread_chance_pct,20,43,10000,gpu
73,8236,0,498,62.82,covid_spread_chance_pct,20,44,10000,gpu
69,8109,0,547,63.27,covid_spread_chance_pct,20,45,10000,gpu
72,8049,0,606,62.019999999999996,covid_spread_chance_pct,20,46,10000,gpu
71,8055,0,453,64.4,covid_spread_chance_pct,20,47,10000,gpu
76,8071,0,526,62.0,covid_spread_chance_pct,20,48,10000,gpu
69,8170,0,502,62.45,covid_spread_chance_pct,20,49,10000,gpu
41,3,0,0,99.99,initial_infected_agents,2,0,10000,gpu
82,5840,0,388,74.18901184082031,initial_infected_agents,2,1,10000,gpu
161,7300,3908,482,63.744043579101564,initial_infected_agents,2,2,10000,gpu
220,8156,9083,732,56.27764099121093,initial_infected_agents,2,3,10000,gpu
173,7487,4235,461,65.29530151367187,initial_infected_agents,2,4,10000,gpu
224,8050,8948,770,52.755749511718754,initial_infected_agents,2,5,10000,gpu
181,7556,4349,606,62.53312713623047,initial_infected_agents,2,6,10000,gpu
157,7543,4371,592,59.42850845336913,initial_infected_agents,2,7,10000,gpu
88,5759,2,328,73.7121502685547,initial_infected_agents,2,8,10000,gpu
221,8044,8967,748,55.274472045898435,initial_infected_agents,2,9,10000,gpu
101,5944,6,413,70.93720260620118,initial_infected_agents,2,10,10000,gpu
228,8075,8669,679,54.354508056640626,initial_infected_agents,2,11,10000,gpu
94,6063,4,533,72.85299072265626,initial_infected_agents,2,12,10000,gpu
40,2,0,0,99.98,initial_infected_agents,2,13,10000,gpu
97,5657,1,361,73.59912170410156,initial_infected_agents,2,14,10000,gpu
115,5942,48,353,73.76312316894531,initial_infected_agents,2,15,10000,gpu
232,8227,9463,809,56.6252294921875,initial_infected_agents,2,16,10000,gpu
95,6084,2,400,73.24360702514649,initial_infected_agents,2,17,10000,gpu
100,5507,4,354,73.79875289916993,initial_infected_agents,2,18,10000,gpu
237,7808,8065,783,58.86697708129882,initial_infected_agents,2,19,10000,gpu
109,5621,5,365,72.51549224853515,initial_infected_agents,2,20,10000,gpu
155,6534,2863,440,68.60777786254883,initial_infected_agents,2,21,10000,gpu
90,5936,0,379,70.63542922973633,initial_infected_agents,2,22,10000,gpu
98,6074,1,462,71.03364135742187,initial_infected_agents,2,23,10000,gpu
99,5573,4,369,72.72297912597656,initial_infected_agents,2,24,10000,gpu
170,7423,4172,532,63.98192749023437,initial_infected_agents,2,25,10000,gpu
101,5567,3,322,77.23875152587891,initial_infected_agents,2,26,10000,gpu
88,5811,1,359,72.08062866210938,initial_infected_agents,2,27,10000,gpu
96,5948,4,347,74.60480239868164,initial_infected_agents,2,28,10000,gpu
118,5501,51,214,75.19779174804687,initial_infected_agents,2,29,10000,gpu
96,5157,0,275,75.51632232666016,initial_infected_agents,2,30,10000,gpu
90,5957,0,417,71.9542237854004,initial_infected_agents,2,31,10000,gpu
227,7867,8332,770,57.210178070068366,initial_infected_agents,2,32,10000,gpu
92,6157,4,513,73.35771606445313,initial_infected_agents,2,33,10000,gpu
236,7776,6835,697,62.183543090820315,initial_infected_agents,2,34,10000,gpu
224,7981,8262,537,58.370924377441405,initial_infected_agents,2,35,10000,gpu
100,6008,4,283,72.68437438964843,initial_infected_agents,2,36,10000,gpu
95,5491,0,336,77.50911254882813,initial_infected_agents,2,37,10000,gpu
94,5955,2,349,71.96923034667968,initial_infected_agents,2,38,10000,gpu
97,5734,2,410,73.04163024902344,initial_infected_agents,2,39,10000,gpu
88,5583,0,387,75.43926818847656,initial_infected_agents,2,40,10000,gpu
229,7776,7926,719,60.9457568359375,initial_infected_agents,2,41,10000,gpu
164,6586,3236,485,65.93518417358398,initial_infected_agents,2,42,10000,gpu
244,7825,7987,575,59.930034790039066,initial_infected_agents,2,43,10000,gpu
41,3,0,0,99.99,initial_infected_agents,2,44,10000,gpu
89,5647,0,347,77.71983352661132,initial_infected_agents,2,45,10000,gpu
89,5508,4,410,75.50309631347656,initial_infected_agents,2,46,10000,gpu
97,5695,3,344,78.14314865112304,initial_infected_agents,2,47,10000,gpu
91,5658,0,371,73.21134506225586,initial_infected_agents,2,48,10000,gpu
95,5689,1,292,76.88752822875978,initial_infected_agents,2,49,10000,gpu
247,8365,10923,913,55.17100402832031,initial_infected_agents,5,0,10000,gpu
98,5931,6,353,74.10324523925782,initial_infected_agents,5,1,10000,gpu
89,5575,0,289,75.68251266479493,initial_infected_agents,5,2,10000,gpu
218,8095,9122,697,56.20142700195312,initial_infected_agents,5,3,10000,gpu
45,15,0,1,99.91,initial_infected_agents,5,4,10000,gpu
86,6010,0,492,70.01083724975585,initial_infected_agents,5,5,10000,gpu
168,7515,4294,632,62.43429794311523,initial_infected_agents,5,6,10000,gpu
93,5882,0,430,71.3865771484375,initial_infected_agents,5,7,10000,gpu
86,5735,1,333,73.55191635131835,initial_infected_agents,5,8,10000,gpu
216,8056,9080,749,55.02763977050782,initial_infected_agents,5,9,10000,gpu
169,7520,4330,512,60.787714538574214,initial_infected_agents,5,10,10000,gpu
97,5648,12,326,74.91318298339844,initial_infected_agents,5,11,10000,gpu
97,5985,22,532,73.26829681396485,initial_infected_agents,5,12,10000,gpu
186,7081,3597,385,67.58111236572266,initial_infected_agents,5,13,10000,gpu
88,5549,0,363,74.54738098144531,initial_infected_agents,5,14,10000,gpu
226,8318,9752,754,55.47544921875001,initial_infected_agents,5,15,10000,gpu
99,5933,9,282,74.38384506225586,initial_infected_agents,5,16,10000,gpu
213,8384,9782,772,54.32904357910155,initial_infected_agents,5,17,10000,gpu
108,5408,26,336,74.38162841796874,initial_infected_agents,5,18,10000,gpu
239,7874,8389,788,57.9044923400879,initial_infected_agents,5,19,10000,gpu
101,5631,6,372,72.63439270019532,initial_infected_agents,5,20,10000,gpu
170,6528,2920,430,68.45886352539063,initial_infected_agents,5,21,10000,gpu
86,5945,0,390,70.37231613159179,initial_infected_agents,5,22,10000,gpu
96,5979,3,448,71.62865081787109,initial_infected_agents,5,23,10000,gpu
89,5827,6,369,70.98125793457031,initial_infected_agents,5,24,10000,gpu
154,7460,4217,592,63.27735153198242,initial_infected_agents,5,25,10000,gpu
221,8110,8707,712,57.18086380004883,initial_infected_agents,5,26,10000,gpu
94,5632,9,341,73.41082473754884,initial_infected_agents,5,27,10000,gpu
85,5873,0,336,75.0174282836914,initial_infected_agents,5,28,10000,gpu
112,5519,82,203,74.90816612243653,initial_infected_agents,5,29,10000,gpu
98,5272,3,280,75.37779403686523,initial_infected_agents,5,30,10000,gpu
244,8285,9683,704,53.22437149047852,initial_infected_agents,5,31,10000,gpu
88,5339,0,394,76.8447804260254,initial_infected_agents,5,32,10000,gpu
91,6053,2,505,73.37623718261719,initial_infected_agents,5,33,10000,gpu
231,8210,8974,782,58.4791925048828,initial_infected_agents,5,34,10000,gpu
212,7982,8322,548,58.50690353393555,initial_infected_agents,5,35,10000,gpu
89,5942,0,245,73.1785905456543,initial_infected_agents,5,36,10000,gpu
94,5531,2,324,77.00866775512696,initial_infected_agents,5,37,10000,gpu
90,6072,0,338,71.49876586914063,initial_infected_agents,5,38,10000,gpu
98,5838,7,410,72.34284133911133,initial_infected_agents,5,39,10000,gpu
93,5821,3,401,74.97443725585937,initial_infected_agents,5,40,10000,gpu
220,7803,8129,793,59.174634094238286,initial_infected_agents,5,41,10000,gpu
107,5255,24,363,75.76888977050783,initial_infected_agents,5,42,10000,gpu
243,7872,8323,576,59.75103576660157,initial_infected_agents,5,43,10000,gpu
93,6401,5,360,71.74061218261718,initial_infected_agents,5,44,10000,gpu
82,5601,0,384,78.06758422851563,initial_infected_agents,5,45,10000,gpu
149,7152,3745,613,64.8467300415039,initial_infected_agents,5,46,10000,gpu
95,5772,4,345,77.70487121582032,initial_infected_agents,5,47,10000,gpu
90,5464,0,367,73.91535003662109,initial_infected_agents,5,48,10000,gpu
100,5697,8,292,76.66672912597656,initial_infected_agents,5,49,10000,gpu
252,8377,10544,844,54.68958618164063,initial_infected_agents,10,0,10000,gpu
80,5959,0,390,73.45218826293946,initial_infected_agents,10,1,10000,gpu
88,5619,1,286,75.19719451904297,initial_infected_agents,10,2,10000,gpu
89,5831,0,320,72.3573095703125,initial_infected_agents,10,3,10000,gpu
87,5852,0,291,75.78869262695312,initial_infected_agents,10,4,10000,gpu
233,8127,9264,795,52.94190032958984,initial_infected_agents,10,5,10000,gpu
105,5789,7,365,73.91337020874023,initial_infected_agents,10,6,10000,gpu
209,8255,9477,554,51.42456375122071,initial_infected_agents,10,7,10000,gpu
81,5779,0,354,73.90521301269531,initial_infected_agents,10,8,10000,gpu
108,5937,11,430,72.38098266601563,initial_infected_agents,10,9,10000,gpu
233,8230,9804,652,52.89402618408203,initial_infected_agents,10,10,10000,gpu
154,7307,3995,576,62.548957061767574,initial_infected_agents,10,11,10000,gpu
156,7510,4098,569,63.75994659423828,initial_infected_agents,10,12,10000,gpu
161,7021,3699,380,67.61082916259767,initial_infected_agents,10,13,10000,gpu
84,5701,0,387,73.09032836914062,initial_infected_agents,10,14,10000,gpu
162,7532,4298,561,63.852294006347655,initial_infected_agents,10,15,10000,gpu
90,5938,0,291,74.75489837646485,initial_infected_agents,10,16,10000,gpu
228,8285,9758,736,54.58686248779296,initial_infected_agents,10,17,10000,gpu
89,5437,0,364,73.98228790283203,initial_infected_agents,10,18,10000,gpu
99,5772,23,343,73.50230895996094,initial_infected_agents,10,19,10000,gpu
105,5723,17,371,72.30139556884765,initial_infected_agents,10,20,10000,gpu
88,4997,0,346,78.17404174804688,initial_infected_agents,10,21,10000,gpu
86,5938,0,377,70.80595489501952,initial_infected_agents,10,22,10000,gpu
145,7509,4187,656,60.048284454345705,initial_infected_agents,10,23,10000,gpu
226,8079,9127,672,52.76448272705079,initial_infected_agents,10,24,10000,gpu
83,5810,0,330,73.92008728027344,initial_infected_agents,10,25,10000,gpu
97,5615,6,309,76.78980758666992,initial_infected_agents,10,26,10000,gpu
87,5781,0,339,72.27977310180664,initial_infected_agents,10,27,10000,gpu
90,6007,0,348,74.34571273803712,initial_infected_agents,10,28,10000,gpu
103,5468,26,213,75.53999015808105,initial_infected_agents,10,29,10000,gpu
93,5351,7,315,74.99046478271485,initial_infected_agents,10,30,10000,gpu
89,5900,0,417,71.62997467041016,initial_infected_agents,10,31,10000,gpu
114,5202,8,386,76.9854364013672,initial_infected_agents,10,32,10000,gpu
82,6087,0,510,73.74809204101562,initial_infected_agents,10,33,10000,gpu
221,8252,9178,780,58.153243408203124,initial_infected_agents,10,34,10000,gpu
222,7927,8080,521,58.64382690429688,initial_infected_agents,10,35,10000,gpu
88,5995,0,254,73.72354858398438,initial_infected_agents,10,36,10000,gpu
93,5611,0,349,76.44066513061524,initial_infected_agents,10,37,10000,gpu
93,6045,6,357,71.56551177978517,initial_infected_agents,10,38,10000,gpu
94,5754,0,365,73.14072021484375,initial_infected_agents,10,39,10000,gpu
84,5800,0,392,74.9745848083496,initial_infected_agents,10,40,10000,gpu
223,7780,8130,741,59.862159576416005,initial_infected_agents,10,41,10000,gpu
222,7392,6996,593,59.39347534179687,initial_infected_agents,10,42,10000,gpu
209,7768,7756,557,60.58564453125,initial_infected_agents,10,43,10000,gpu
92,6385,3,371,71.96916381835938,initial_infected_agents,10,44,10000,gpu
84,5770,0,370,77.2798388671875,initial_infected_agents,10,45,10000,gpu
232,7974,8560,551,57.14525253295899,initial_infected_agents,10,46,10000,gpu
92,5832,0,359,77.12092178344727,initial_infected_agents,10,47,10000,gpu
88,5671,0,382,73.27810287475586,initial_infected_agents,10,48,10000,gpu
94,5684,1,289,76.20644470214843,initial_infected_agents,10,49,10000,gpu
86,6051,0,454,73.17572601318359,initial_infected_agents,20,0,10000,gpu
237,8366,10819,828,55.17928894042969,initial_infected_agents,20,1,10000,gpu
86,5573,0,293,75.68382247924805,initial_infected_agents,20,2,10000,gpu
87,5901,0,315,72.48428253173829,initial_infected_agents,20,3,10000,gpu
85,5725,0,272,76.30775482177734,initial_infected_agents,20,4,10000,gpu
235,8080,9488,790,52.86072921752929,initial_infected_agents,20,5,10000,gpu
111,5869,20,385,73.49454437255861,initial_infected_agents,20,6,10000,gpu
95,5958,2,438,70.83374694824218,initial_infected_agents,20,7,10000,gpu
85,5699,2,361,73.94713439941405,initial_infected_agents,20,8,10000,gpu
220,8096,9208,758,53.802471771240235,initial_infected_agents,20,9,10000,gpu
158,7564,4489,537,60.33487030029296,initial_infected_agents,20,10,10000,gpu
240,8114,10082,628,53.741597137451166,initial_infected_agents,20,11,10000,gpu
144,7469,4019,597,64.18094909667968,initial_infected_agents,20,12,10000,gpu
158,7075,3757,424,67.02358184814453,initial_infected_agents,20,13,10000,gpu
91,5650,0,361,73.73231811523438,initial_infected_agents,20,14,10000,gpu
88,5981,0,310,74.04061584472656,initial_infected_agents,20,15,10000,gpu
151,7536,4413,524,64.5779069519043,initial_infected_agents,20,16,10000,gpu
208,8318,9738,768,54.008646240234384,initial_infected_agents,20,17,10000,gpu
153,7074,3731,542,63.098119506835936,initial_infected_agents,20,18,10000,gpu
