runtime_days,infected,reinfected,long_covid_cases,min_productivity,param_name,param_value,run,agents,backend
44,6,0,1,99.6,v_start_time,0,16,1000,gpu
43,8,0,0,99.5,v_start_time,0,17,1000,gpu
41,6,0,1,99.6,v_start_time,0,18,1000,gpu
43,8,0,0,99.4,v_start_time,0,19,1000,gpu
52,14,0,1,99.3,v_start_time,0,20,1000,gpu
64,34,0,3,97.63867236375809,v_start_time,0,21,1000,gpu
85,71,0,6,98.19830150604248,v_start_time,0,22,1000,gpu
40,5,0,0,99.6,v_start_time,0,23,1000,gpu
68,45,0,1,97.63841145038604,v_start_time,0,24,1000,gpu
42,6,0,0,99.6,v_start_time,0,25,1000,gpu
64,25,0,4,98.8,v_start_time,0,26,1000,gpu
48,15,0,0,98.9,v_start_time,0,27,1000,gpu
45,13,0,1,99.3,v_start_time,0,28,1000,gpu
45,9,0,0,99.7,v_start_time,0,29,1000,gpu
52,19,0,4,99.07324078083039,v_start_time,0,30,1000,gpu
56,15,0,2,99.19665328264237,v_start_time,0,31,1000,gpu
48,11,0,1,99.3,v_start_time,0,32,1000,gpu
78,96,0,5,95.62074527740478,v_start_time,0,33,1000,gpu
41,7,0,1,99.5,v_start_time,0,34,1000,gpu
51,9,0,1,99.4,v_start_time,0,35,1000,gpu
52,15,0,0,98.9,v_start_time,0,36,1000,gpu
53,25,0,3,98.9,v_start_time,0,37,1000,gpu
50,17,0,3,99.2,v_start_time,0,38,1000,gpu
46,8,0,0,99.6,v_start_time,0,39,1000,gpu
61,29,0,5,98.65396218299865,v_start_time,0,40,1000,gpu
41,7,0,1,99.5,v_start_time,0,41,1000,gpu
43,6,0,0,99.6,v_start_time,0,42,1000,gpu
54,25,0,0,98.5,v_start_time,0,43,1000,gpu
41,7,0,1,99.34887172579765,v_start_time,0,44,1000,gpu
40,5,0,2,99.6,v_start_time,0,45,1000,gpu
64,60,0,1,97.46216988563538,v_start_time,0,46,1000,gpu
48,13,0,0,99.6,v_start_time,0,47,1000,gpu
46,10,0,0,99.4,v_start_time,0,48,1000,gpu
46,12,0,1,99.6,v_start_time,0,49,1000,gpu
75,567,0,30,74.73503551483154,v_start_time,30,0,1000,gpu
65,618,0,51,72.20292663574219,v_start_time,30,1,1000,gpu
76,415,0,23,83.25460329055787,v_start_time,30,2,1000,gpu
75,586,0,26,69.31811065673827,v_start_time,30,3,1000,gpu
76,472,0,35,76.64692611694336,v_start_time,30,4,1000,gpu
72,668,0,47,65.6649803161621,v_start_time,30,5,1000,gpu
72,496,0,27,78.57326192855835,v_start_time,30,6,1000,gpu
65,604,0,44,71.39865913391114,v_start_time,30,7,1000,gpu
73,535,0,37,73.82448863983154,v_start_time,30,8,1000,gpu
74,602,0,31,72.58630886077881,v_start_time,30,9,1000,gpu
74,493,0,29,81.4,v_start_time,30,10,1000,gpu
71,572,0,48,81.80000000000001,v_start_time,30,11,1000,gpu
70,672,0,58,70.45077247619629,v_start_time,30,12,1000,gpu
53,20,0,1,99.16064391434193,v_start_time,30,13,1000,gpu
70,589,0,38,71.6733699798584,v_start_time,30,14,1000,gpu
75,515,0,33,77.24907402396201,v_start_time,30,15,1000,gpu
67,460,0,28,81.60000000000001,v_start_time,30,16,1000,gpu
74,584,0,31,78.0821159362793,v_start_time,30,17,1000,gpu
72,557,0,34,71.5193941116333,v_start_time,30,18,1000,gpu
70,666,0,52,66.26379737854005,v_start_time,30,19,1000,gpu
71,544,0,35,76.436700630188,v_start_time,30,20,1000,gpu
71,562,0,48,78.27477416992188,v_start_time,30,21,1000,gpu
67,694,0,62,69.49584999084473,v_start_time,30,22,1000,gpu
69,602,0,40,69.06032714843751,v_start_time,30,23,1000,gpu
68,574,0,40,71.94204254150391,v_start_time,30,24,1000,gpu
70,470,0,23,78.81171913146973,v_start_time,30,25,1000,gpu
66,543,0,51,78.5,v_start_time,30,26,1000,gpu
72,588,0,20,71.50857009887696,v_start_time,30,27,1000,gpu
72,604,0,67,78.5420467376709,v_start_time,30,28,1000,gpu
71,255,0,12,90.09249830245972,v_start_time,30,29,1000,gpu
77,356,0,21,81.69356775283813,v_start_time,30,30,1000,gpu
72,673,0,59,66.11266040802002,v_start_time,30,31,1000,gpu
69,534,0,31,77.60000000000001,v_start_time,30,32,1000,gpu
71,641,0,62,76.94048194885255,v_start_time,30,33,1000,gpu
80,475,0,18,78.5582112312317,v_start_time,30,34,1000,gpu
69,619,0,54,73.27983493804932,v_start_time,30,35,1000,gpu
70,359,0,20,83.52873096466065,v_start_time,30,36,1000,gpu
74,487,0,44,80.37575359344483,v_start_time,30,37,1000,gpu
69,608,0,46,68.3475299835205,v_start_time,30,38,1000,gpu
71,529,0,16,73.10278520584106,v_start_time,30,39,1000,gpu
73,566,0,50,74.6520004272461,v_start_time,30,40,1000,gpu
74,547,0,26,79.34369319677353,v_start_time,30,41,1000,gpu
73,601,0,52,71.52780437469482,v_start_time,30,42,1000,gpu
70,453,0,30,79.98421173095703,v_start_time,30,43,1000,gpu
83,546,0,21,71.64887172579766,v_start_time,30,44,1000,gpu
70,616,0,60,79.60000000000001,v_start_time,30,45,1000,gpu
70,666,0,49,69.937202835083,v_start_time,30,46,1000,gpu
78,506,0,22,84.0004934310913,v_start_time,30,47,1000,gpu
70,645,0,42,67.0212947845459,v_start_time,30,48,1000,gpu
84,329,0,13,87.2554603099823,v_start_time,30,49,1000,gpu
76,583,0,32,74.13792190551757,v_start_time,180,0,1000,gpu
65,618,0,52,72.00393486022949,v_start_time,180,1,1000,gpu
79,419,0,25,83.01474742889404,v_start_time,180,2,1000,gpu
81,594,0,23,69.0373230934143,v_start_time,180,3,1000,gpu
78,483,0,37,76.31495037078857,v_start_time,180,4,1000,gpu
78,681,0,47,64.99188499450683,v_start_time,180,5,1000,gpu
81,533,0,34,77.99256210327148,v_start_time,180,6,1000,gpu
65,604,0,47,71.45052089691161,v_start_time,180,7,1000,gpu
82,548,0,36,73.41083145141602,v_start_time,180,8,1000,gpu
86,617,2,34,71.82194137573242,v_start_time,180,9,1000,gpu
74,504,0,36,81.39912185668945,v_start_time,180,10,1000,gpu
71,571,0,48,81.80000000000001,v_start_time,180,11,1000,gpu
70,672,0,63,70.45614776611329,v_start_time,180,12,1000,gpu
53,20,0,1,99.17463808059692,v_start_time,180,13,1000,gpu
70,589,0,40,71.97286567687988,v_start_time,180,14,1000,gpu
81,544,0,30,76.29551124572754,v_start_time,180,15,1000,gpu
67,460,0,28,81.60000000000001,v_start_time,180,16,1000,gpu
73,586,0,30,77.97904052734374,v_start_time,180,17,1000,gpu
76,562,0,40,70.64323387145997,v_start_time,180,18,1000,gpu
70,666,0,51,66.54047966003418,v_start_time,180,19,1000,gpu
84,570,0,36,75.09388275146485,v_start_time,180,20,1000,gpu
71,562,0,49,78.31059951782227,v_start_time,180,21,1000,gpu
67,694,0,64,69.39485702514648,v_start_time,180,22,1000,gpu
73,603,0,38,69.06322612762452,v_start_time,180,23,1000,gpu
68,574,0,41,71.72082595825195,v_start_time,180,24,1000,gpu
76,473,0,22,78.54446773529052,v_start_time,180,25,1000,gpu
66,543,0,51,78.5,v_start_time,180,26,1000,gpu
72,591,0,25,71.36952495574951,v_start_time,180,27,1000,gpu
79,608,0,68,78.04061012268066,v_start_time,180,28,1000,gpu
85,271,0,14,89.61948004961013,v_start_time,180,29,1000,gpu
82,392,0,23,79.6852071762085,v_start_time,180,30,1000,gpu
69,671,0,56,66.35137252807617,v_start_time,180,31,1000,gpu
73,536,0,32,77.60000000000001,v_start_time,180,32,1000,gpu
78,649,0,62,76.60299835205078,v_start_time,180,33,1000,gpu
140,735,396,57,67.71846675872804,v_start_time,180,34,1000,gpu
69,619,0,55,73.00170803070068,v_start_time,180,35,1000,gpu
73,365,0,19,83.65815200805665,v_start_time,180,36,1000,gpu
77,497,0,46,80.4,v_start_time,180,37,1000,gpu
69,608,0,44,68.50196762084961,v_start_time,180,38,1000,gpu
73,529,0,15,73.25842070579529,v_start_time,180,39,1000,gpu
74,575,0,52,74.57068367004395,v_start_time,180,40,1000,gpu
80,568,0,31,78.89715690612793,v_start_time,180,41,1000,gpu
74,600,0,54,71.53257656097412,v_start_time,180,42,1000,gpu
73,456,0,30,80.0,v_start_time,180,43,1000,gpu
85,590,0,27,70.00376243591309,v_start_time,180,44,1000,gpu
72,620,0,62,79.60000000000001,v_start_time,180,45,1000,gpu
84,674,0,51,69.29600410461425,v_start_time,180,46,1000,gpu
93,527,3,22,83.28740921020508,v_start_time,180,47,1000,gpu
82,649,1,43,67.06057586669922,v_start_time,180,48,1000,gpu
93,426,7,19,84.33766117095946,v_start_time,180,49,1000,gpu
76,583,0,32,74.13792190551757,v_start_time,360,0,1000,gpu
65,618,0,52,72.00393486022949,v_start_time,360,1,1000,gpu
79,419,0,25,83.01474742889404,v_start_time,360,2,1000,gpu
81,594,0,23,69.0373230934143,v_start_time,360,3,1000,gpu
78,483,0,37,76.31495037078857,v_start_time,360,4,1000,gpu
78,681,0,47,64.99188499450683,v_start_time,360,5,1000,gpu
81,533,0,34,77.99256210327148,v_start_time,360,6,1000,gpu
65,604,0,47,71.45052089691161,v_start_time,360,7,1000,gpu
82,548,0,36,73.41083145141602,v_start_time,360,8,1000,gpu
86,617,2,34,71.82194137573242,v_start_time,360,9,1000,gpu
74,504,0,36,81.39912185668945,v_start_time,360,10,1000,gpu
71,571,0,48,81.80000000000001,v_start_time,360,11,1000,gpu
70,672,0,63,70.45614776611329,v_start_time,360,12,1000,gpu
53,20,0,1,99.17463808059692,v_start_time,360,13,1000,gpu
70,589,0,40,71.97286567687988,v_start_time,360,14,1000,gpu
81,544,0,30,76.29551124572754,v_start_time,360,15,1000,gpu
67,460,0,28,81.60000000000001,v_start_time,360,16,1000,gpu
73,586,0,30,77.97904052734374,v_start_time,360,17,1000,gpu
76,562,0,40,70.64323387145997,v_start_time,360,18,1000,gpu
70,666,0,51,66.54047966003418,v_start_time,360,19,1000,gpu
84,570,0,36,75.09388275146485,v_start_time,360,20,1000,gpu
71,562,0,49,78.31059951782227,v_start_time,360,21,1000,gpu
67,694,0,64,69.39485702514648,v_start_time,360,22,1000,gpu
73,603,0,38,69.06322612762452,v_start_time,360,23,1000,gpu
68,574,0,41,71.72082595825195,v_start_time,360,24,1000,gpu
76,473,0,22,78.54446773529052,v_start_time,360,25,1000,gpu
66,543,0,51,78.5,v_start_time,360,26,1000,gpu
72,591,0,25,71.36952495574951,v_start_time,360,27,1000,gpu
79,608,0,68,78.04061012268066,v_start_time,360,28,1000,gpu
85,271,0,14,89.61948004961013,v_start_time,360,29,1000,gpu
82,392,0,23,79.6852071762085,v_start_time,360,30,1000,gpu
69,671,0,56,66.35137252807617,v_start_time,360,31,1000,gpu
73,536,0,32,77.60000000000001,v_start_time,360,32,1000,gpu
78,649,0,62,76.60299835205078,v_start_time,360,33,1000,gpu
140,735,396,57,67.71846675872804,v_start_time,360,34,1000,gpu
69,619,0,55,73.00170803070068,v_start_time,360,35,1000,gpu
73,365,0,19,83.65815200805665,v_start_time,360,36,1000,gpu
77,497,0,46,80.4,v_start_time,360,37,1000,gpu
69,608,0,44,68.50196762084961,v_start_time,360,38,1000,gpu
73,529,0,15,73.25842070579529,v_start_time,360,39,1000,gpu
74,575,0,52,74.57068367004395,v_start_time,360,40,1000,gpu
80,568,0,31,78.89715690612793,v_start_time,360,41,1000,gpu
74,600,0,54,71.53257656097412,v_start_time,360,42,1000,gpu
73,456,0,30,80.0,v_start_time,360,43,1000,gpu
85,590,0,27,70.00376243591309,v_start_time,360,44,1000,gpu
72,620,0,62,79.60000000000001,v_start_time,360,45,1000,gpu
84,674,0,51,69.29600410461425,v_start_time,360,46,1000,gpu
93,527,3,22,83.28740921020508,v_start_time,360,47,1000,gpu
82,649,1,43,67.06057586669922,v_start_time,360,48,1000,gpu
93,426,7,19,84.33766117095946,v_start_time,360,49,1000,gpu
76,583,0,32,74.13792190551757,vaccination_pct,0,0,1000,gpu
65,618,0,52,72.00393486022949,vaccination_pct,0,1,1000,gpu
79,419,0,25,83.01474742889404,vaccination_pct,0,2,1000,gpu
81,594,0,23,69.0373230934143,vaccination_pct,0,3,1000,gpu
78,483,0,37,76.31495037078857,vaccination_pct,0,4,1000,gpu
78,681,0,47,64.99188499450683,vaccination_pct,0,5,1000,gpu
81,533,0,34,77.99256210327148,vaccination_pct,0,6,1000,gpu
65,604,0,47,71.45052089691161,vaccination_pct,0,7,1000,gpu
82,548,0,36,73.41083145141602,vaccination_pct,0,8,1000,gpu
86,617,2,34,71.82194137573242,vaccination_pct,0,9,1000,gpu
74,504,0,36,81.39912185668945,vaccination_pct,0,10,1000,gpu
71,571,0,48,81.80000000000001,vaccination_pct,0,11,1000,gpu
70,672,0,63,70.45614776611329,vaccination_pct,0,12,1000,gpu
53,20,0,1,99.17463808059692,vaccination_pct,0,13,1000,gpu
70,589,0,40,71.97286567687988,vaccination_pct,0,14,1000,gpu
81,544,0,30,76.29551124572754,vaccination_pct,0,15,1000,gpu
67,460,0,28,81.60000000000001,vaccination_pct,0,16,1000,gpu
73,586,0,30,77.97904052734374,vaccination_pct,0,17,1000,gpu
76,562,0,40,70.64323387145997,vaccination_pct,0,18,1000,gpu
70,666,0,51,66.54047966003418,vaccination_pct,0,19,1000,gpu
84,570,0,36,75.09388275146485,vaccination_pct,0,20,1000,gpu
71,562,0,49,78.31059951782227,vaccination_pct,0,21,1000,gpu
67,694,0,64,69.39485702514648,vaccination_pct,0,22,1000,gpu
73,603,0,38,69.06322612762452,vaccination_pct,0,23,1000,gpu
68,574,0,41,71.72082595825195,vaccination_pct,0,24,1000,gpu
76,473,0,22,78.54446773529052,vaccination_pct,0,25,1000,gpu
66,543,0,51,78.5,vaccination_pct,0,26,1000,gpu
72,591,0,25,71.36952495574951,vaccination_pct,0,27,1000,gpu
79,608,0,68,78.04061012268066,vaccination_pct,0,28,1000,gpu
85,271,0,14,89.61948004961013,vaccination_pct,0,29,1000,gpu
82,392,0,23,79.6852071762085,vaccination_pct,0,30,1000,gpu
69,671,0,56,66.35137252807617,vaccination_pct,0,31,1000,gpu
73,536,0,32,77.60000000000001,vaccination_pct,0,32,1000,gpu
78,649,0,62,76.60299835205078,vaccination_pct,0,33,1000,gpu
140,735,396,57,67.71846675872804,vaccination_pct,0,34,1000,gpu
69,619,0,55,73.00170803070068,vaccination_pct,0,35,1000,gpu
73,365,0,19,83.65815200805665,vaccination_pct,0,36,1000,gpu
77,497,0,46,80.4,vaccination_pct,0,37,1000,gpu
69,608,0,44,68.50196762084961,vaccination_pct,0,38,1000,gpu
73,529,0,15,73.25842070579529,vaccination_pct,0,39,1000,gpu
74,575,0,52,74.57068367004395,vaccination_pct,0,40,1000,gpu
80,568,0,31,78.89715690612793,vaccination_pct,0,41,1000,gpu
74,600,0,54,71.53257656097412,vaccination_pct,0,42,1000,gpu
73,456,0,30,80.0,vaccination_pct,0,43,1000,gpu
85,590,0,27,70.00376243591309,vaccination_pct,0,44,1000,gpu
72,620,0,62,79.60000000000001,vaccination_pct,0,45,1000,gpu
84,674,0,51,69.29600410461425,vaccination_pct,0,46,1000,gpu
93,527,3,22,83.28740921020508,vaccination_pct,0,47,1000,gpu
82,649,1,43,67.06057586669922,vaccination_pct,0,48,1000,gpu
93,426,7,19,84.33766117095946,vaccination_pct,0,49,1000,gpu
76,583,0,32,74.13792190551757,vaccination_pct,30,0,1000,gpu
65,618,0,52,72.00393486022949,vaccination_pct,30,1,1000,gpu
79,419,0,25,83.01474742889404,vaccination_pct,30,2,1000,gpu
81,594,0,23,69.0373230934143,vaccination_pct,30,3,1000,gpu
78,483,0,37,76.31495037078857,vaccination_pct,30,4,1000,gpu
78,681,0,47,64.99188499450683,vaccination_pct,30,5,1000,gpu
81,533,0,34,77.99256210327148,vaccination_pct,30,6,1000,gpu
65,604,0,47,71.45052089691161,vaccination_pct,30,7,1000,gpu
82,548,0,36,73.41083145141602,vaccination_pct,30,8,1000,gpu
86,617,2,34,71.82194137573242,vaccination_pct,30,9,1000,gpu
74,504,0,36,81.39912185668945,vaccination_pct,30,10,1000,gpu
71,571,0,48,81.80000000000001,vaccination_pct,30,11,1000,gpu
70,672,0,63,70.45614776611329,vaccination_pct,30,12,1000,gpu
53,20,0,1,99.17463808059692,vaccination_pct,30,13,1000,gpu
70,589,0,40,71.97286567687988,vaccination_pct,30,14,1000,gpu
81,544,0,30,76.29551124572754,vaccination_pct,30,15,1000,gpu
67,460,0,28,81.60000000000001,vaccination_pct,30,16,1000,gpu
73,586,0,30,77.97904052734374,vaccination_pct,30,17,1000,gpu
76,562,0,40,70.64323387145997,vaccination_pct,30,18,1000,gpu
70,666,0,51,66.54047966003418,vaccination_pct,30,19,1000,gpu
84,570,0,36,75.09388275146485,vaccination_pct,30,20,1000,gpu
71,562,0,49,78.31059951782227,vaccination_pct,30,21,1000,gpu
67,694,0,64,69.39485702514648,vaccination_pct,30,22,1000,gpu
73,603,0,38,69.06322612762452,vaccination_pct,30,23,1000,gpu
68,574,0,41,71.72082595825195,vaccination_pct,30,24,1000,gpu
76,473,0,22,78.54446773529052,vaccination_pct,30,25,1000,gpu
66,543,0,51,78.5,vaccination_pct,30,26,1000,gpu
72,591,0,25,71.36952495574951,vaccination_pct,30,27,1000,gpu
79,608,0,68,78.04061012268066,vaccination_pct,30,28,1000,gpu
85,271,0,14,89.61948004961013,vaccination_pct,30,29,1000,gpu
82,392,0,23,79.6852071762085,vaccination_pct,30,30,1000,gpu
69,671,0,56,66.35137252807617,vaccination_pct,30,31,1000,gpu
73,536,0,32,77.60000000000001,vaccination_pct,30,32,1000,gpu
78,649,0,62,76.60299835205078,vaccination_pct,30,33,1000,gpu
140,735,396,57,67.71846675872804,vaccination_pct,30,34,1000,gpu
69,619,0,55,73.00170803070068,vaccination_pct,30,35,1000,gpu
73,365,0,19,83.65815200805665,vaccination_pct,30,36,1000,gpu
77,497,0,46,80.4,vaccination_pct,30,37,1000,gpu
69,608,0,44,68.50196762084961,vaccination_pct,30,38,1000,gpu
73,529,0,15,73.25842070579529,vaccination_pct,30,39,1000,gpu
74,575,0,52,74.57068367004395,vaccination_pct,30,40,1000,gpu
80,568,0,31,78.89715690612793,vaccination_pct,30,41,1000,gpu
74,600,0,54,71.53257656097412,vaccination_pct,30,42,1000,gpu
73,456,0,30,80.0,vaccination_pct,30,43,1000,gpu
85,590,0,27,70.00376243591309,vaccination_pct,30,44,1000,gpu
72,620,0,62,79.60000000000001,vaccination_pct,30,45,1000,gpu
84,674,0,51,69.29600410461425,vaccination_pct,30,46,1000,gpu
93,527,3,22,83.28740921020508,vaccination_pct,30,47,1000,gpu
82,649,1,43,67.06057586669922,vaccination_pct,30,48,1000,gpu
93,426,7,19,84.33766117095946,vaccination_pct,30,49,1000,gpu
76,583,0,32,74.13792190551757,vaccination_pct,50,0,1000,gpu
65,618,0,52,72.00393486022949,vaccination_pct,50,1,1000,gpu
79,419,0,25,83.01474742889404,vaccination_pct,50,2,1000,gpu
81,594,0,23,69.0373230934143,vaccination_pct,50,3,1000,gpu
78,483,0,37,76.31495037078857,vaccination_pct,50,4,1000,gpu
78,681,0,47,64.99188499450683,vaccination_pct,50,5,1000,gpu
81,533,0,34,77.99256210327148,vaccination_pct,50,6,1000,gpu
65,604,0,47,71.45052089691161,vaccination_pct,50,7,1000,gpu
82,548,0,36,73.41083145141602,vaccination_pct,50,8,1000,gpu
86,617,2,34,71.82194137573242,vaccination_pct,50,9,1000,gpu
74,504,0,36,81.39912185668945,vaccination_pct,50,10,1000,gpu
71,571,0,48,81.80000000000001,vaccination_pct,50,11,1000,gpu
70,672,0,63,70.45614776611329,vaccination_pct,50,12,1000,gpu
53,20,0,1,99.17463808059692,vaccination_pct,50,13,1000,gpu
70,589,0,40,71.97286567687988,vaccination_pct,50,14,1000,gpu
81,544,0,30,76.29551124572754,vaccination_pct,50,15,1000,gpu
67,460,0,28,81.60000000000001,vaccination_pct,50,16,1000,gpu
73,586,0,30,77.97904052734374,vaccination_pct,50,17,1000,gpu
76,562,0,40,70.64323387145997,vaccination_pct,50,18,1000,gpu
70,666,0,51,66.54047966003418,vaccination_pct,50,19,1000,gpu
84,570,0,36,75.09388275146485,vaccination_pct,50,20,1000,gpu
71,562,0,49,78.31059951782227,vaccination_pct,50,21,1000,gpu
67,694,0,64,69.39485702514648,vaccination_pct,50,22,1000,gpu
73,603,0,38,69.06322612762452,vaccination_pct,50,23,1000,gpu
68,574,0,41,71.72082595825195,vaccination_pct,50,24,1000,gpu
76,473,0,22,78.54446773529052,vaccination_pct,50,25,1000,gpu
66,543,0,51,78.5,vaccination_pct,50,26,1000,gpu
72,591,0,25,71.36952495574951,vaccination_pct,50,27,1000,gpu
79,608,0,68,78.04061012268066,vaccination_pct,50,28,1000,gpu
85,271,0,14,89.61948004961013,vaccination_pct,50,29,1000,gpu
82,392,0,23,79.6852071762085,vaccination_pct,50,30,1000,gpu
69,671,0,56,66.35137252807617,vaccination_pct,50,31,1000,gpu
73,536,0,32,77.60000000000001,vaccination_pct,50,32,1000,gpu
78,649,0,62,76.60299835205078,vaccination_pct,50,33,1000,gpu
140,735,396,57,67.71846675872804,vaccination_pct,50,34,1000,gpu
69,619,0,55,73.00170803070068,vaccination_pct,50,35,1000,gpu
73,365,0,19,83.65815200805665,vaccination_pct,50,36,1000,gpu
77,497,0,46,80.4,vaccination_pct,50,37,1000,gpu
69,608,0,44,68.50196762084961,vaccination_pct,50,38,1000,gpu
73,529,0,15,73.25842070579529,vaccination_pct,50,39,1000,gpu
74,575,0,52,74.57068367004395,vaccination_pct,50,40,1000,gpu
80,568,0,31,78.89715690612793,vaccination_pct,50,41,1000,gpu
74,600,0,54,71.53257656097412,vaccination_pct,50,42,1000,gpu
73,456,0,30,80.0,vaccination_pct,50,43,1000,gpu
85,590,0,27,70.00376243591309,vaccination_pct,50,44,1000,gpu
72,620,0,62,79.60000000000001,vaccination_pct,50,45,1000,gpu
84,674,0,51,69.29600410461425,vaccination_pct,50,46,1000,gpu
93,527,3,22,83.28740921020508,vaccination_pct,50,47,1000,gpu
82,649,1,43,67.06057586669922,vaccination_pct,50,48,1000,gpu
93,426,7,19,84.33766117095946,vaccination_pct,50,49,1000,gpu
76,583,0,32,74.13792190551757,vaccination_pct,80,0,1000,gpu
65,618,0,52,72.00393486022949,vaccination_pct,80,1,1000,gpu
79,419,0,25,83.01474742889404,vaccination_pct,80,2,1000,gpu
81,594,0,23,69.0373230934143,vaccination_pct,80,3,1000,gpu
78,483,0,37,76.31495037078857,vaccination_pct,80,4,1000,gpu
78,681,0,47,64.99188499450683,vaccination_pct,80,5,1000,gpu
81,533,0,34,77.99256210327148,vaccination_pct,80,6,1000,gpu
65,604,0,47,71.45052089691161,vaccination_pct,80,7,1000,gpu
82,548,0,36,73.41083145141602,vaccination_pct,80,8,1000,gpu
86,617,2,34,71.82194137573242,vaccination_pct,80,9,1000,gpu
74,504,0,36,81.39912185668945,vaccination_pct,80,10,1000,gpu
71,571,0,48,81.80000000000001,vaccination_pct,80,11,1000,gpu
70,672,0,63,70.45614776611329,vaccination_pct,80,12,1000,gpu
53,20,0,1,99.17463808059692,vaccination_pct,80,13,1000,gpu
70,589,0,40,71.97286567687988,vaccination_pct,80,14,1000,gpu
81,544,0,30,76.29551124572754,vaccination_pct,80,15,1000,gpu
67,460,0,28,81.60000000000001,vaccination_pct,80,16,1000,gpu
73,586,0,30,77.97904052734374,vaccination_pct,80,17,1000,gpu
76,562,0,40,70.64323387145997,vaccination_pct,80,18,1000,gpu
70,666,0,51,66.54047966003418,vaccination_pct,80,19,1000,gpu
84,570,0,36,75.09388275146485,vaccination_pct,80,20,1000,gpu
71,562,0,49,78.31059951782227,vaccination_pct,80,21,1000,gpu
67,694,0,64,69.39485702514648,vaccination_pct,80,22,1000,gpu
73,603,0,38,69.06322612762452,vaccination_pct,80,23,1000,gpu
68,574,0,41,71.72082595825195,vaccination_pct,80,24,1000,gpu
76,473,0,22,78.54446773529052,vaccination_pct,80,25,1000,gpu
66,543,0,51,78.5,vaccination_pct,80,26,1000,gpu
72,591,0,25,71.36952495574951,vaccination_pct,80,27,1000,gpu
79,608,0,68,78.04061012268066,vaccination_pct,80,28,1000,gpu
85,271,0,14,89.61948004961013,vaccination_pct,80,29,1000,gpu
82,392,0,23,79.6852071762085,vaccination_pct,80,30,1000,gpu
69,671,0,56,66.35137252807617,vaccination_pct,80,31,1000,gpu
73,536,0,32,77.60000000000001,vaccination_pct,80,32,1000,gpu
78,649,0,62,76.60299835205078,vaccination_pct,80,33,1000,gpu
140,735,396,57,67.71846675872804,vaccination_pct,80,34,1000,gpu
69,619,0,55,73.00170803070068,vaccination_pct,80,35,1000,gpu
73,365,0,19,83.65815200805665,vaccination_pct,80,36,1000,gpu
77,497,0,46,80.4,vaccination_pct,80,37,1000,gpu
69,608,0,44,68.50196762084961,vaccination_pct,80,38,1000,gpu
73,529,0,15,73.25842070579529,vaccination_pct,80,39,1000,gpu
74,575,0,52,74.57068367004395,vaccination_pct,80,40,1000,gpu
80,568,0,31,78.89715690612793,vaccination_pct,80,41,1000,gpu
74,600,0,54,71.53257656097412,vaccination_pct,80,42,1000,gpu
73,456,0,30,80.0,vaccination_pct,80,43,1000,gpu
85,590,0,27,70.00376243591309,vaccination_pct,80,44,1000,gpu
72,620,0,62,79.60000000000001,vaccination_pct,80,45,1000,gpu
84,674,0,51,69.29600410461425,vaccination_pct,80,46,1000,gpu
93,527,3,22,83.28740921020508,vaccination_pct,80,47,1000,gpu
82,649,1,43,67.06057586669922,vaccination_pct,80,48,1000,gpu
93,426,7,19,84.33766117095946,vaccination_pct,80,49,1000,gpu
